"Country","Year","Sugar Consumption","Body Mass Index","GDP Per Capita","Calories Per Day","Region","Digraph","GDP.sqrt"
"Ireland","2001",115.07,27.07264,26433.7537215215,3721.7,"Europe & Central Asia","IE",162.584604810915
"Ireland","2002",115.07,27.17342,27518.5740873509,3576.78,"Europe & Central Asia","IE",165.887233045075
"Ireland","2003",115.07,27.2638,28200.0766668504,3590.91,"Europe & Central Asia","IE",167.928784509537
"Israel","1980",98.63,24.76857,12856.7178531928,3083.84,"Middle East & North Africa","IL",113.387467796017
"Israel","1981",95.89,24.79572,13252.0194964694,3130.37,"Middle East & North Africa","IL",115.117416130095
"Israel","1982",95.89,24.84701,13240.702416394,3274.37,"Middle East & North Africa","IL",115.068251122514
"Israel","1983",98.63,24.8947,13458.4924374339,3261.42,"Middle East & North Africa","IL",116.010742767357
"Israel","1984",104.11,24.94352,13403.8013548129,3245.7,"Middle East & North Africa","IL",115.77478721558
"Israel","1985",106.85,24.9897,13623.5405465188,3305.15,"Middle East & North Africa","IL",116.719923520018
"Israel","1986",109.59,25.04481,14057.1277608341,3343.44,"Middle East & North Africa","IL",118.562758743351
"Israel","1987",112.33,25.10475,14826.09889542,3430.91,"Middle East & North Africa","IL",121.762469157865
"Israel","1988",109.59,25.17435,14877.6155136678,3349.6,"Middle East & North Africa","IL",121.973831265841
"Israel","1989",115.07,25.23233,14754.4820521399,3330,"Middle East & North Africa","IL",121.468028930002
"Israel","1990",115.07,25.30622,15282.6878425598,3386.64,"Middle East & North Africa","IL",123.623168712664
"Israel","1991",117.81,25.37606,15498.2051242397,3406.99,"Middle East & North Africa","IL",124.491787376677
"Israel","1992",117.81,25.45771,15814.3999080817,3430.71,"Middle East & North Africa","IL",125.755317613538
"Israel","1993",115.07,25.53842,16255.3110298381,3371.78,"Middle East & North Africa","IL",127.496317710897
"Israel","1994",117.81,25.61811,16937.8093630291,3325.1,"Middle East & North Africa","IL",130.145339382665
"Israel","1995",123.29,25.71673,17568.4039842914,3432.2,"Middle East & North Africa","IL",132.54585615662
"Israel","1996",134.25,25.83036,18054.2908635555,3467.63,"Middle East & North Africa","IL",134.366256417136
"Israel","1997",139.73,25.94161,18202.4962848376,3470.05,"Middle East & North Africa","IL",134.91662716225
"Israel","1998",139.73,26.04805,18523.4773767072,3459.24,"Middle East & North Africa","IL",136.10098227679
"Israel","1999",142.47,26.15018,18663.7388152957,3433.19,"Middle East & North Africa","IL",136.615294953734
"Israel","2000",142.47,26.2625,19859.3021470825,3494.42,"Middle East & North Africa","IL",140.923036254129
"Israel","2001",117.81,26.3781,19353.3445423475,3545.13,"Middle East & North Africa","IL",139.116298622223
"Israel","2002",120.55,26.49152,18858.2917314463,3633.97,"Middle East & North Africa","IL",137.325495562355
"Israel","2003",104.11,26.59689,18800.9265224684,3572.9,"Middle East & North Africa","IL",137.116470646193
"Italy","1980",93.15,25.4106,13160.8281250157,3597.93,"Europe & Central Asia","IT",114.720652565332
"Italy","1981",93.15,25.41417,13256.0115009428,3505.94,"Europe & Central Asia","IT",115.134753662579
"Italy","1982",84.93,25.41974,13300.97920033,3387.19,"Europe & Central Asia","IT",115.329871240412
"Italy","1983",82.19,25.42467,13451.611614608,3353.66,"Europe & Central Asia","IT",115.981083003255
"Italy","1984",82.19,25.42456,13882.4375495067,3400.97,"Europe & Central Asia","IT",117.82375630367
"Italy","1985",76.71,25.43023,14266.7563733775,3406.99,"Europe & Central Asia","IT",119.443527967728
"Italy","1986",76.71,25.44088,14673.9819465075,3487.51,"Europe & Central Asia","IT",121.136212366524
"Italy","1987",76.71,25.45918,15140.8244533686,3506.16,"Europe & Central Asia","IT",123.048057495308
"Italy","1988",76.71,25.48011,15768.2665908408,3523.85,"Europe & Central Asia","IT",125.571758731176
"Italy","1989",79.45,25.50611,16290.3321360702,3538.96,"Europe & Central Asia","IT",127.633585454888
"Italy","1990",82.19,25.53778,16599.9200894845,3573.58,"Europe & Central Asia","IT",128.840677153935
"Italy","1991",84.93,25.57722,16843.6360670184,3628.71,"Europe & Central Asia","IT",129.783034588572
"Italy","1992",82.19,25.61943,16972.6259142966,3528.26,"Europe & Central Asia","IT",130.279030984639
"Italy","1993",82.19,25.6544,16817.597658547,3458.48,"Europe & Central Asia","IT",129.682680642201
"Italy","1994",79.45,25.69556,17175.8487281244,3470,"Europe & Central Asia","IT",131.056662280574
"Italy","1995",82.19,25.73105,17671.4067154655,3486.04,"Europe & Central Asia","IT",132.933843378823
"Italy","1996",82.19,25.77075,17866.8993727276,3543.88,"Europe & Central Asia","IT",133.667121509845
"Italy","1997",84.93,25.80452,18190.6711435146,3564.36,"Europe & Central Asia","IT",134.872796158138
"Italy","1998",87.67,25.84628,18448.7928867491,3662.95,"Europe & Central Asia","IT",135.826333554098
"Italy","1999",79.45,25.89138,18713.3539696506,3689.31,"Europe & Central Asia","IT",136.796761546648
"Italy","2000",82.19,25.94303,19388.2787508005,3709.34,"Europe & Central Asia","IT",139.24179958188
"Italy","2001",84.93,25.99564,19737.2406915104,3690.81,"Europe & Central Asia","IT",140.489290308943
"Italy","2002",84.93,26.05786,19763.8391126387,3692.68,"Europe & Central Asia","IT",140.583921956384
"Italy","2003",84.93,26.11983,19601.255242448,3675.11,"Europe & Central Asia","IT",140.004482936969
"Jamaica","1980",150.69,22.33166,2719.61139158056,2651.21,"America","JM",52.1498934953904
"Jamaica","1981",128.77,22.35883,2753.56965113743,2584.13,"America","JM",52.4744666589135
"Jamaica","1982",117.81,22.38478,2762.25926637686,2516.03,"America","JM",52.5571999480267
"Jamaica","1983",120.55,22.4151,2763.86380480173,2528.04,"America","JM",52.5724624190434
"Jamaica","1984",123.29,22.44398,2674.56661936134,2606.8,"America","JM",51.7162123454661
"Jamaica","1985",117.81,22.46556,2560.79315510225,2533.55,"America","JM",50.6042800077449
"Jamaica","1986",123.29,22.49161,2581.41335679018,2567.53,"America","JM",50.8076112092488
"Jamaica","1987",131.51,22.53213,2766.53426428106,2622.18,"America","JM",52.5978541794345
"Jamaica","1988",139.73,22.57322,2869.4045639304,2544.43,"America","JM",53.5668233511228
"Jamaica","1989",153.43,22.61526,3051.28021037587,2603.1,"America","JM",55.2383943500883
"Jamaica","1990",139.73,22.65921,3159.36256675896,2531.47,"America","JM",56.2082072900298
"Jamaica","1991",139.73,22.70581,3290.13625239805,2467.41,"America","JM",57.3597093123566
"Jamaica","1992",136.99,22.75759,3330.93911826034,2516.23,"America","JM",57.7142886836556
"Jamaica","1993",142.47,22.82344,3617.77163290881,2602.4,"America","JM",60.1479146181213
"Jamaica","1994",142.47,22.89494,3639.52304498366,2713.65,"America","JM",60.3284596602935
"Jamaica","1995",106.85,22.9611,3695.01263146943,2680.34,"America","JM",60.7866155618935
"Jamaica","1996",136.99,23.03603,3646.80823552139,2712.89,"America","JM",60.3888088599319
"Jamaica","1997",128.77,23.10743,3570.86641963423,2699.79,"America","JM",59.7567269822756
"Jamaica","1998",134.25,23.17743,3456.52382883196,2720.36,"America","JM",58.7922089126779
"Jamaica","1999",136.99,23.25101,3468.98069057931,2738.57,"America","JM",58.8980533683356
"Jamaica","2000",158.9,23.32343,3479.05675439137,2748.77,"America","JM",58.9835295179203
"Jamaica","2001",156.16,23.40351,3505.00205136776,2827.79,"America","JM",59.2030577873116
"Japan","1980",90.41,22.1008,23021.7256301892,2777.45,"East Asia & Pacific","JP",151.72911925596
"Japan","1981",76.71,22.11807,23806.7674738741,2729.26,"East Asia & Pacific","JP",154.294418155273
"Japan","1982",90.41,22.1382,24444.2017433701,2792.18,"East Asia & Pacific","JP",156.346415831544
"Japan","1983",87.67,22.15686,25021.2696202474,2807.85,"East Asia & Pacific","JP",158.181129153409
"Japan","1984",87.67,22.17225,25972.8945475187,2805.77,"East Asia & Pacific","JP",161.161082608422
"Japan","1985",90.41,22.18911,27449.5188543414,2839.97,"East Asia & Pacific","JP",165.678963222074
"Japan","1986",90.41,22.20966,28055.1738044392,2852.36,"East Asia & Pacific","JP",167.49678744513
"Japan","1987",90.41,22.23754,29064.2223585816,2874.03,"East Asia & Pacific","JP",170.482322715822
"Japan","1988",93.15,22.27578,31008.7753080463,2919.2,"East Asia & Pacific","JP",176.093087053542
"Japan","1989",93.15,22.31904,32540.5016915385,2946.6,"East Asia & Pacific","JP",180.38986027917
"Japan","1990",90.41,22.36753,34236.7142646418,2925.94,"East Asia & Pacific","JP",185.031657466072
"Japan","1991",87.67,22.42054,35265.2415283296,2911.41,"East Asia & Pacific","JP",187.790419160109
"Japan","1992",87.67,22.48151,35465.9254442694,2920.25,"East Asia & Pacific","JP",188.323990623259
"Japan","1993",84.93,22.54894,35439.016013934,2903.62,"East Asia & Pacific","JP",188.252532556494
"Japan","1994",84.93,22.62295,35623.4885130421,2909.43,"East Asia & Pacific","JP",188.741856812531
"Japan","1995",84.93,22.70061,36177.0348418918,2904.89,"East Asia & Pacific","JP",190.202615234102
"Japan","1996",82.19,22.7845,37026.2294479246,2940.22,"East Asia & Pacific","JP",192.422008741008
"Japan","1997",82.19,22.86718,37518.5808584411,2922.13,"East Asia & Pacific","JP",193.697136939195
"Japan","1998",82.19,22.93991,36674.2453533992,2872.7,"East Asia & Pacific","JP",191.505209729133
"Japan","1999",79.45,23.00911,36531.78124161,2875.33,"East Asia & Pacific","JP",191.132888958468
"Japan","2000",76.71,23.07719,37291.7061580448,2879.27,"East Asia & Pacific","JP",193.110606021639
"Japan","2001",79.45,23.13928,37342.144731905,2868.37,"East Asia & Pacific","JP",193.241156930673
"Japan","2002",79.45,23.19359,37363.287444285,2835.6,"East Asia & Pacific","JP",193.295854700211
"Japan","2003",76.71,23.24493,37911.6899301644,2826.57,"East Asia & Pacific","JP",194.709244593482
"Jordan","1980",126.03,24.65223,1931.68134133733,2606.03,"Middle East & North Africa","JO",43.9508969343895
"Jordan","1981",134.25,24.77498,1945.6749555372,2654.75,"Middle East & North Africa","JO",44.109805661975
"Jordan","1982",117.81,24.90362,2007.45479704322,2656.94,"Middle East & North Africa","JO",44.8046291921183
"Jordan","1983",109.59,25.03078,1967.26113649142,2637.34,"Middle East & North Africa","JO",44.3538176089885
"Jordan","1984",109.59,25.15302,2057.3238391924,2674.42,"Middle East & North Africa","JO",45.3577318567893
"Jordan","1985",115.07,25.28247,2053.80971273472,2726.34,"Middle East & North Africa","JO",45.3189774016881
"Jordan","1986",117.81,25.40708,2117.7699513863,2690.17,"Middle East & North Africa","JO",46.0192345806218
"Jordan","1987",120.55,25.52928,2100.99394962023,2743.97,"Middle East & North Africa","JO",45.8366005460727
"Jordan","1988",117.81,25.64378,1990.7339500508,2765,"Middle East & North Africa","JO",44.6176416908245
"Jordan","1989",120.55,25.72128,1662.04897857187,2721.37,"Middle East & North Africa","JO",40.7682349209758
"Jordan","1990",117.81,25.8005,1617.88033229335,2850.73,"Middle East & North Africa","JO",40.2228831921998
"Jordan","1991",117.81,25.88009,1473.12344923861,2881.05,"Middle East & North Africa","JO",38.3812903540072
"Jordan","1992",115.07,25.9715,1660.04344193533,2788.34,"Middle East & North Africa","JO",40.7436306916226
"Jordan","1993",112.33,26.07142,1660.0185286036,2762.17,"Middle East & North Africa","JO",40.7433249576369
"Jordan","1994",109.59,26.17154,1676.30519779137,2653.7,"Middle East & North Africa","JO",40.9427062831876
"Jordan","1995",93.15,26.27064,1723.08954574944,2697.47,"Middle East & North Africa","JO",41.5101137766381
"Jordan","1996",95.89,26.35048,1706.16771784834,2651.44,"Middle East & North Africa","JO",41.3057831041652
"Jordan","1997",90.41,26.44347,1709.60361016294,2739.38,"Middle East & North Africa","JO",41.3473531216079
"Jordan","1998",87.67,26.53386,1708.13311133697,2710.46,"Middle East & North Africa","JO",41.3295670354405
"Jordan","1999",90.41,26.61774,1734.70047782366,2620.97,"Middle East & North Africa","JO",41.6497356272961
"Jordan","2000",90.41,26.71033,1764.22989249254,2672.47,"Middle East & North Africa","JO",42.0027367262246
"Jordan","2001",90.41,26.80006,1811.87198862021,2750.93,"Middle East & North Africa","JO",42.5660896562065
"Jordan","2002",98.63,26.89672,1870.85906946485,2794.33,"Middle East & North Africa","JO",43.253428412842
"Jordan","2003",98.63,26.97629,1901.46935613584,2894.49,"Middle East & North Africa","JO",43.6058408488569
"Kazakhstan","1992",60.27,25.03312,1350.87228656514,3043.87,"Europe & Central Asia","KZ",36.7542145415344
"Kazakhstan","1993",54.8,25.03165,1234.7547980223,3256.79,"Europe & Central Asia","KZ",35.1390779335813
"Kazakhstan","1994",57.53,25.01606,1094.9470909075,3440.32,"Europe & Central Asia","KZ",33.0899847523008
"Kazakhstan","1995",57.53,24.99333,1022.92965071103,3135.39,"Europe & Central Asia","KZ",31.9832714197755
"Kazakhstan","1996",52.06,24.97532,1043.73314318376,3051.5,"Europe & Central Asia","KZ",32.3068590733262
"Kazakhstan","1997",52.06,24.96995,1078.38075975114,3163.87,"Europe & Central Asia","KZ",32.8387082533881
"Kazakhstan","1998",54.8,24.98548,1076.31022957208,2565.33,"Europe & Central Asia","KZ",32.8071673506275
"Kazakhstan","1999",57.53,25.02408,1115.94968630389,2236.85,"Europe & Central Asia","KZ",33.4058331179435
"Kazakhstan","2000",60.27,25.09305,1229.00095847383,2397.39,"Europe & Central Asia","KZ",35.0571099560964
"Kazakhstan","2001",68.49,25.19051,1397.29043349792,2579.21,"Europe & Central Asia","KZ",37.380348226012
"Kazakhstan","2002",63.01,25.31124,1534.16160215695,2921.92,"Europe & Central Asia","KZ",39.1683750257392
"Kazakhstan","2003",71.23,25.44805,1671.20707437156,2970.72,"Europe & Central Asia","KZ",40.8803996356635
"Kenya","1980",54.8,20.31468,435.555789409867,2310.34,"Sub-Saharan Africa","KE",20.8699733926488
"Kenya","1981",65.75,20.36356,435.078055462284,2278.98,"Sub-Saharan Africa","KE",20.8585247671614
"Kenya","1982",60.27,20.4088,425.093758433108,2263.16,"Sub-Saharan Africa","KE",20.6178019787054
"Kenya","1983",54.8,20.4523,414.592694466178,2216.92,"Sub-Saharan Africa","KE",20.3615494122176
"Kenya","1984",65.75,20.48854,406.273122273672,2044.39,"Sub-Saharan Africa","KE",20.1562179556005
"Kenya","1985",68.49,20.52727,408.282579798092,2289.17,"Sub-Saharan Africa","KE",20.2060035583015
"Kenya","1986",73.97,20.57398,421.865229704379,2235.61,"Sub-Saharan Africa","KE",20.5393580645642
"Kenya","1987",63.01,20.61483,431.121908762171,2140.54,"Sub-Saharan Africa","KE",20.763475353663
"Kenya","1988",57.53,20.66073,441.979376966303,2078.68,"Sub-Saharan Africa","KE",21.0233055670678
"Kenya","1989",63.01,20.71295,446.961373633817,2080.37,"Sub-Saharan Africa","KE",21.1414610099164
"Kenya","1990",57.53,20.76428,450.171821272014,1973.37,"Sub-Saharan Africa","KE",21.2172529153049
"Kenya","1991",54.8,20.81422,441.709236379344,1976.62,"Sub-Saharan Africa","KE",21.0168797964718
"Kenya","1992",52.06,20.85751,424.140930120993,1982.58,"Sub-Saharan Africa","KE",20.5946820835135
"Kenya","1993",46.58,20.89796,412.39697052733,1899.05,"Sub-Saharan Africa","KE",20.3075594429102
"Kenya","1994",49.32,20.9327,410.60190640476,2029.63,"Sub-Saharan Africa","KE",20.2633142996095
"Kenya","1995",49.32,20.96952,416.457381860227,2066.52,"Sub-Saharan Africa","KE",20.4072874694367
"Kenya","1996",43.84,21.00601,421.944196564999,2041.63,"Sub-Saharan Africa","KE",20.5412803049128
"Kenya","1997",41.1,21.04325,412.916306946902,2020.08,"Sub-Saharan Africa","KE",20.3203421956153
"Kenya","1998",49.32,21.08762,415.707167782971,2035.97,"Sub-Saharan Africa","KE",20.3888981502918
"Kenya","1999",49.32,21.13181,414.60006269922,2092.65,"Sub-Saharan Africa","KE",20.361730346393
"Kenya","2000",57.53,21.1697,406.523059569846,2047.85,"Sub-Saharan Africa","KE",20.1624170071409
"Kenya","2001",54.8,21.20768,411.071332149716,2052.31,"Sub-Saharan Africa","KE",20.2748941341186
"Kenya","2002",54.8,21.24814,402.62882591011,2018.28,"Sub-Saharan Africa","KE",20.0656130210395
"Kenya","2003",54.8,21.2843,403.67888587198,2002.07,"Sub-Saharan Africa","KE",20.0917616418267
"Kiribati","1980",84.93,25.48169,720.26995699994,2893.96,"East Asia & Pacific","KI",26.837845610256
"Kiribati","1981",79.45,25.55256,680.610681580894,2821.15,"East Asia & Pacific","KI",26.0885162778739
"Kiribati","1982",90.41,25.62888,710.626122949464,2780.13,"East Asia & Pacific","KI",26.6575715876271
"Kiribati","1983",68.49,25.70594,756.82169917033,2709.71,"East Asia & Pacific","KI",27.5103925666343
"Kiribati","1984",65.75,25.79347,730.585025242489,2639.58,"East Asia & Pacific","KI",27.0293363818368
"Kiribati","1985",84.93,25.88021,681.466238312335,2637.24,"East Asia & Pacific","KI",26.1049083184051
"Kiribati","1986",82.19,25.97192,676.984241291546,2630.22,"East Asia & Pacific","KI",26.01892083257
"Kiribati","1987",79.45,26.064,642.15260216025,2615.49,"East Asia & Pacific","KI",25.3407301031413
"Kiribati","1988",82.19,26.17248,743.237859511766,2583.85,"East Asia & Pacific","KI",27.2623891013199
"Kiribati","1989",76.71,26.27602,665.46726161439,2524.53,"East Asia & Pacific","KI",25.7966521396554
"Kiribati","1990",79.45,26.39606,670.263854724899,2592.01,"East Asia & Pacific","KI",25.8894545080598
"Kiribati","1991",98.63,26.52029,629.77094964379,2676.41,"East Asia & Pacific","KI",25.095237588909
"Kiribati","1992",93.15,26.64841,640.191238290306,2690.39,"East Asia & Pacific","KI",25.3020006776205
"Kiribati","1993",95.89,26.78385,653.95426701046,2709.67,"East Asia & Pacific","KI",25.5725295387543
"Kiribati","1994",93.15,26.93106,677.319161053195,2689.24,"East Asia & Pacific","KI",26.0253561177017
"Kiribati","1995",93.15,27.07819,661.543440038938,2779.44,"East Asia & Pacific","KI",25.720486776866
"Kiribati","1996",95.89,27.24093,691.417576522654,2770.6,"East Asia & Pacific","KI",26.2948203363829
"Kiribati","1997",106.85,27.40715,718.194553657894,2740.77,"East Asia & Pacific","KI",26.7991521070704
"Kiribati","1998",109.59,27.58718,783.576252838942,2791.93,"East Asia & Pacific","KI",27.9924320636657
"Kiribati","1999",115.07,27.78224,771.064357274319,2797.52,"East Asia & Pacific","KI",27.7680456149568
"Kiribati","2000",112.33,27.9735,812.282076753503,2807.44,"East Asia & Pacific","KI",28.5005627445056
"Kiribati","2001",115.07,28.15224,773.138860536581,2819.25,"East Asia & Pacific","KI",27.8053746699551
"Kiribati","2002",123.29,28.32844,805.953915649694,2822.02,"East Asia & Pacific","KI",28.3893274955518
"Kiribati","2003",126.03,28.49638,826.786761580478,2819.04,"East Asia & Pacific","KI",28.7538999368864
"Kuwait","1995",104.11,27.21557,21085.4597092896,3009.17,"Middle East & North Africa","KW",145.208332093202
"Kuwait","1996",104.11,27.40334,21210.3304099531,3066.79,"Middle East & North Africa","KW",145.63766823852
"Kuwait","1997",104.11,27.57843,21078.6410789922,2954.54,"Middle East & North Africa","KW",145.184851410167
"Kuwait","1998",101.37,27.73497,20798.9541261514,3011.72,"Middle East & North Africa","KW",144.218425057797
"Kuwait","1999",95.89,27.88174,19398.2222233982,2933.24,"Middle East & North Africa","KW",139.277500779552
"Kuwait","2000",95.89,28.03291,19434.4000155478,3017.51,"Middle East & North Africa","KW",139.407316936909
"Kuwait","2001",82.19,28.16929,18905.8581937505,2972.19,"Middle East & North Africa","KW",137.49857524262
"Kuwait","2002",95.89,28.26425,18906.4029500876,2918.65,"Middle East & North Africa","KW",137.500556181012
"Kuwait","2003",101.37,28.38786,21586.8319687272,2931.99,"Middle East & North Africa","KW",146.924579185129
"Latvia","1992",98.63,25.31612,2364.53800784917,3271.85,"Europe & Central Asia","LV",48.6265154812595
"Latvia","1993",109.59,25.29426,2291.45692580498,3261.94,"Europe & Central Asia","LV",47.8691646658366
"Latvia","1994",109.59,25.27586,2381.16268338092,3288.42,"Europe & Central Asia","LV",48.7971585584747
"Latvia","1995",79.45,25.27005,2392.5374106863,2948.86,"Europe & Central Asia","LV",48.9135708233032
"Latvia","1996",101.37,25.28771,2511.3648822723,3081.38,"Europe & Central Asia","LV",50.1135199549213
"Latvia","1997",104.11,25.31835,2746.6172280626,2922.01,"Europe & Central Asia","LV",52.4081790187619
"Latvia","1998",101.37,25.3578,2903.58361221911,2848.36,"Europe & Central Asia","LV",53.8849108027387
"Latvia","1999",98.63,25.41413,3064.87117386964,2851.8,"Europe & Central Asia","LV",55.3612786509636
"Latvia","2000",95.89,25.48263,3300.93465630486,2798.87,"Europe & Central Asia","LV",57.4537610283684
"Latvia","2001",90.41,25.56402,3593.66524705801,2897.57,"Europe & Central Asia","LV",59.9471871488397
"Latvia","2002",90.41,25.67228,3853.07710795582,3070,"Europe & Central Asia","LV",62.0731593199172
"Latvia","2003",93.15,25.78197,4153.93408577693,2937.53,"Europe & Central Asia","LV",64.4510208280438
"Lebanon","1988",101.37,24.79828,4304.22284262341,2869.49,"Middle East & North Africa","LB",65.6065762147623
"Lebanon","1989",104.11,24.87539,2461.62753087163,2955.56,"Middle East & North Africa","LB",49.6147914524654
"Lebanon","1990",101.37,24.9699,3066.72931622405,2936.36,"Middle East & North Africa","LB",55.3780580755957
"Lebanon","1991",93.15,25.11042,4129.43197221562,3074.76,"Middle East & North Africa","LB",64.2606564875867
"Lebanon","1992",95.89,25.24546,4170.90961282684,3020.77,"Middle East & North Africa","LB",64.5825797938333
"Lebanon","1993",93.15,25.37992,4299.3524064263,3029.54,"Middle East & North Africa","LB",65.5694472023846
"Lebanon","1994",90.41,25.50984,4484.61287137182,3010.82,"Middle East & North Africa","LB",66.9672522310108
"Lebanon","1995",93.15,25.65785,4642.36001868344,3000.42,"Middle East & North Africa","LB",68.134866395139
"Lebanon","1996",95.89,25.80689,4775.77881737819,2974.83,"Middle East & North Africa","LB",69.1070099004304
"Lebanon","1997",95.89,25.96556,4591.0516993667,3064.53,"Middle East & North Africa","LB",67.7572999710489
"Lebanon","1998",87.67,26.10938,4694.88592600299,3036.55,"Middle East & North Africa","LB",68.5192376344264
"Lebanon","1999",82.19,26.24877,4615.52804881711,3072.9,"Middle East & North Africa","LB",67.9376776819543
"Lebanon","2000",87.67,26.36601,4612.19867159044,3031.97,"Middle East & North Africa","LB",67.9131700893902
"Lebanon","2001",90.41,26.48124,4718.17349795727,3063.79,"Middle East & North Africa","LB",68.6889619804905
"Lebanon","2002",93.15,26.58461,4794.64997107352,3110.91,"Middle East & North Africa","LB",69.2434110300288
"Lebanon","2003",93.15,26.69645,4865.70502322204,3099.8,"Middle East & North Africa","LB",69.7546057491693
"Lesotho","1980",54.8,20.5766,287.526994872068,2278.19,"Sub-Saharan Africa","LS",16.9566209744768
"Lesotho","1981",57.53,20.59964,281.902671033048,2335.02,"Sub-Saharan Africa","LS",16.7899574458379
"Lesotho","1982",60.27,20.62078,281.547656821345,2280.74,"Sub-Saharan Africa","LS",16.7793818962841
"Lesotho","1983",52.06,20.63468,265.603270548957,2340.43,"Sub-Saharan Africa","LS",16.2973393702456
"Lesotho","1984",52.06,20.64601,286.087867245109,2297.84,"Sub-Saharan Africa","LS",16.914132175347
"Lesotho","1985",38.36,20.64596,293.514083288902,2298.35,"Sub-Saharan Africa","LS",17.1322527207867
"Lesotho","1986",41.1,20.64452,288.875261292596,2300.45,"Sub-Saharan Africa","LS",16.9963308185207
"Lesotho","1987",43.84,20.64342,262.908697706489,2266.11,"Sub-Saharan Africa","LS",16.2144595255744
"Lesotho","1988",43.84,20.65339,280.729899349438,2282.01,"Sub-Saharan Africa","LS",16.7549962503558
"Lesotho","1989",43.84,20.66906,294.331574200278,2315.07,"Sub-Saharan Africa","LS",17.1560943748942
"Lesotho","1990",46.58,20.68597,307.691879853642,2324.93,"Sub-Saharan Africa","LS",17.541148190858
"Lesotho","1991",46.58,20.69714,309.265710252268,2385.78,"Sub-Saharan Africa","LS",17.585952071249
"Lesotho","1992",46.58,20.71191,326.156468723636,2395.45,"Sub-Saharan Africa","LS",18.0598025660204
"Lesotho","1993",46.58,20.73445,330.938783995468,2405.19,"Sub-Saharan Africa","LS",18.191722952911
"Lesotho","1994",46.58,20.76178,343.423870077604,2442.17,"Sub-Saharan Africa","LS",18.5316990607339
"Lesotho","1995",43.84,20.7994,343.106329047533,2333.2,"Sub-Saharan Africa","LS",18.5231295694743
"Lesotho","1996",43.84,20.8446,352.327108492902,2378.12,"Sub-Saharan Africa","LS",18.770378485606
"Lesotho","1997",43.84,20.89856,357.404413414381,2413.15,"Sub-Saharan Africa","LS",18.905142512406
"Lesotho","1998",43.84,20.95402,369.934014973699,2422.52,"Sub-Saharan Africa","LS",19.2336687861078
"Lesotho","1999",43.84,21.01332,364.919546375338,2431.33,"Sub-Saharan Africa","LS",19.1028674909119
"Lesotho","2000",41.1,21.07902,379.775622565256,2417.92,"Sub-Saharan Africa","LS",19.4878326800405
"Lesotho","2001",41.1,21.15073,390.600603385061,2427.06,"Sub-Saharan Africa","LS",19.7636181754521
"Lesotho","2002",41.1,21.22586,390.599848554057,2444.43,"Sub-Saharan Africa","LS",19.7635990789648
"Lesotho","2003",41.1,21.31467,403.815793091438,2446.18,"Sub-Saharan Africa","LS",20.095168401669
"Liberia","1980",13.7,21.12546,682.400320889774,2460.93,"Sub-Saharan Africa","LR",26.1227931295597
"Liberia","1981",13.7,21.15314,645.525833778878,2495.49,"Sub-Saharan Africa","LR",25.4072004317453
"Liberia","1982",13.7,21.18413,608.244717035986,2538.56,"Sub-Saharan Africa","LR",24.6626178058207
"Liberia","1983",19.18,21.21202,577.914130021956,2426.02,"Sub-Saharan Africa","LR",24.039844633898
"Liberia","1984",16.44,21.23418,551.974036021142,2395.5,"Sub-Saharan Africa","LR",23.4941276922797
"Liberia","1985",13.7,21.26864,539.390131223183,2415.99,"Sub-Saharan Africa","LR",23.2247740833616
"Liberia","1986",19.18,21.30005,527.986453696567,2469.99,"Sub-Saharan Africa","LR",22.9779558206679
"Liberia","1987",19.18,21.33355,524.743898304074,2447.66,"Sub-Saharan Africa","LR",22.9072891958886
"Liberia","1988",21.92,21.37133,519.394963251025,2517.19,"Sub-Saharan Africa","LR",22.7902383324753
"Liberia","1989",16.44,21.37889,386.272176710248,2519.33,"Sub-Saharan Africa","LR",19.6538081986736
"Liberia","1990",10.96,21.37232,192.014542463994,2071.53,"Sub-Saharan Africa","LR",13.8569312065837
"Liberia","1991",10.96,21.38477,167.514928607286,2298.54,"Sub-Saharan Africa","LR",12.9427558351105
"Liberia","1992",10.96,21.39278,110.709144624259,2301.66,"Sub-Saharan Africa","LR",10.5218413133947
"Liberia","1993",13.7,21.39555,75.0643294310024,2172.75,"Sub-Saharan Africa","LR",8.66396730320483
"Liberia","1994",13.7,21.40775,58.4599315953944,2175.4,"Sub-Saharan Africa","LR",7.64590946816626
"Liberia","1995",13.7,21.41723,54.5051923584097,2114.77,"Sub-Saharan Africa","LR",7.38276319262711
"Liberia","1996",10.96,21.43646,58.0832543768028,2119.85,"Sub-Saharan Africa","LR",7.62123706341712
"Liberia","1997",10.96,21.47413,111.860198712062,2264.66,"Sub-Saharan Africa","LR",10.5763981918261
"Liberia","1998",13.7,21.50622,134.786101612489,2202.49,"Sub-Saharan Africa","LR",11.6097416686371
"Liberia","1999",10.96,21.54662,155.256530934709,2148.13,"Sub-Saharan Africa","LR",12.4601978690031
"Liberia","2000",10.96,21.60139,185.81340385982,2181.43,"Sub-Saharan Africa","LR",13.6313390339988
"Liberia","2001",13.7,21.65415,219.768949449759,2073.73,"Sub-Saharan Africa","LR",14.8246062156726
"Liberia","2002",13.7,21.71408,284.365107676769,2065.35,"Sub-Saharan Africa","LR",16.8631286443758
"Liberia","2003",10.96,21.72496,188.403077798643,2048.16,"Sub-Saharan Africa","LR",13.7260000655196
